STN,DATE,TIME,COUNTRY,TEMP,DEWP,STP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
540120,2021-02-19,13:09:10,CHINA,-12.2,-16.9,936.9,1029.7,23.3,14.5,0.02,0.0,110000,50.1,169
474900,2021-02-19,13:09:10,JAPAN,-11.3,-16.2,995.3,999.6,11.4,7.2,0.00,0.0,100000,76.4,215
474890,2021-02-19,13:09:10,JAPAN,-7.3,-12.9,1000.0,997.7,4.0,5.1,0.00,0.0,100000,31.3,15
505480,2021-02-19,13:09:10,CHINA,-16.3,-21.0,1007.8,1010.1,24.6,7.5,0.00,0.0,100000,35.9,280
474740,2021-02-19,13:09:10,JAPAN,-10.4,-19.5,1009.7,999.6,7.2,6.4,0.00,0.0,100000,53.7,174
543370,2021-02-19,13:09:10,CHINA,-5.1,-16.0,1023.0,1025.1,14.1,16.3,0.01,0.0,110000,64.3,228
172480,2021-02-19,13:09:10,TURKEY,-5.1,-7.7,902.6,868.8,15.4,2.8,0.33,18.1,111000,50.2,67
357910,2021-02-19,13:09:10,KAZAKHSTAN,-6.3,-10.8,1032.3,1036.6,50.3,6.9,0.01,4.2,111000,78.6,267
507740,2021-02-19,13:09:10,CHINA,-12.9,-17.3,1013.4,1022.0,4.1,5.2,0.01,0.0,110000,50.1,312
443410,2021-02-19,13:09:10,MONGOLIA,-6.7,-13.9,855.9,1021.4,44.2,9.5,0.00,0.5,101000,52.3,305
514950,2021-02-19,13:09:10,CHINA,-2.5,-17.3,985.3,1032.7,31.6,38.1,0.00,0.0,100000,3.8,52
357390,2021-02-19,13:09:10,KAZAKHSTAN,-1.2,-6.8,1035.8,1028.6,46.8,12.9,0.00,3.0,101000,51.6,343
508620,2021-02-19,13:09:10,CHINA,-17.5,-24.1,1018.9,1006.8,21.9,4.9,0.00,0.0,100000,16.4,316
368700,2021-02-19,13:09:10,KAZAKHSTAN,-1.2,-3.8,978.6,1022.9,10.4,5.2,0.05,2.2,111000,51.4,26
171500,2021-02-19,13:09:10,TURKEY,-0.6,-3.9,1021.2,1019.2,8.9,3.1,0.10,0.9,111000,58.0,291
443730,2021-02-19,13:09:10,MONGOLIA,-4.6,-17.6,853.5,1024.6,46.7,11.5,0.00,0.3,101000,72.6,80
443740,2021-02-19,13:09:10,MONGOLIA,-5.2,-16.4,824.5,1024.0,51.8,22.8,0.00,1.1,101000,52.1,115
351080,2021-02-19,13:09:10,KAZAKHSTAN,-3.9,-6.8,1019.2,1023.8,11.0,28.3,0.01,8.5,111000,79.9,312
475420,2021-02-19,13:09:10,JAPAN,-3.2,-7.3,1003.1,1000.9,8.5,20.4,0.00,0.0,100000,90.5,94
471240,2021-02-19,13:09:10,KOREASOUTH,-2.8,-9.4,988.6,1080.8,15.6,4.3,0.00,0.0,100000,52.8,119
442190,2021-02-19,13:09:10,MONGOLIA,-7.0,-17.5,847.6,1028.0,19.8,10.0,0.00,0.0,100000,10.1,284
357460,2021-02-19,13:09:10,KAZAKHSTAN,-2.0,-5.1,1025.3,1027.0,15.5,17.3,0.00,0.8,101000,55.1,321
548630,2021-02-19,13:09:10,CHINA,-1.4,-10.1,1029.6,1026.5,19.4,14.6,0.05,0.0,110000,54.1,331
507450,2021-02-19,13:09:10,CHINA,-6.8,-13.2,1015.9,1022.7,15.6,4.0,0.01,0.0,110000,59.2,65
475750,2021-02-19,13:09:10,JAPAN,-3.1,-7.8,1021.7,1016.5,11.1,16.8,0.14,22.5,111000,85.5,143
510870,2021-02-19,13:09:10,CHINA,-3.9,-7.7,928.7,1028.6,36.5,2.7,0.07,0.0,110000,97.4,2
548260,2021-02-19,13:09:10,CHINA,-3.0,-12.3,870.9,872.8,25.0,25.6,0.03,0.0,110000,66.8,329
528360,2021-02-19,13:09:10,CHINA,-2.8,-18.1,687.3,686.0,28.8,5.8,0.01,0.0,110000,54.7,282
353630,2021-02-19,13:09:10,KAZAKHSTAN,-7.5,-8.8,1054.6,1043.4,14.5,17.9,0.00,0.0,100000,86.1,165
541350,2021-02-19,13:09:10,CHINA,-8.3,-20.1,1019.2,1024.0,19.8,22.2,0.01,0.0,110000,56.2,236
361860,2021-02-19,13:09:10,KAZAKHSTAN,-2.7,-5.0,992.4,1019.9,7.1,2.0,0.00,17.0,101000,50.6,26
542730,2021-02-19,13:09:10,CHINA,-8.1,-14.8,1020.2,1024.9,10.5,1.3,0.00,0.0,100000,40.0,68
521180,2021-02-19,13:09:10,CHINA,-4.2,-15.8,829.1,828.2,32.7,10.7,0.01,0.0,110000,57.1,139
476800,2021-02-19,13:09:10,JAPAN,-0.1,-5.1,997.6,1017.6,26.4,13.4,0.00,0.0,100000,95.2,248
476400,2021-02-19,13:09:10,JAPAN,-8.6,-13.5,915.8,905.8,49.7,0.3,0.00,0.0,100000,32.3,165
353020,2021-02-19,13:09:10,KAZAKHSTAN,-3.5,-8.3,1057.3,1032.8,14.6,22.0,0.00,0.0,100000,41.1,165
538210,2021-02-19,13:09:10,CHINA,-5.1,-18.9,928.7,1028.0,20.8,5.9,0.00,0.0,100000,37.5,281
443470,2021-02-19,13:09:10,MONGOLIA,-8.0,-27.1,862.0,1009.9,25.9,20.0,0.00,0.0,100000,91.3,324
537870,2021-02-19,13:09:10,CHINA,-4.6,-15.7,978.2,1027.6,21.7,11.2,0.01,0.0,110000,50.1,255
537980,2021-02-19,13:09:10,CHINA,-0.1,-9.5,1019.8,1025.9,14.2,4.1,0.01,0.0,110000,68.4,232
510530,2021-02-19,13:09:10,CHINA,-9.4,-13.2,1025.9,1035.2,25.8,13.3,0.02,0.0,110000,53.5,198
537380,2021-02-19,13:09:10,CHINA,-4.2,-16.7,872.1,1024.7,24.2,4.9,0.00,0.0,100000,95.6,118
471290,2021-02-19,13:09:10,KOREASOUTH,-2.2,-7.9,1020.0,1023.9,24.0,7.6,0.05,0.0,110000,51.6,158
543110,2021-02-19,13:09:10,CHINA,-4.5,-15.9,975.5,1027.8,24.0,8.2,0.02,0.0,110000,66.8,230
542360,2021-02-19,13:09:10,CHINA,-6.2,-16.1,1019.7,1024.1,13.5,24.2,0.02,0.0,110000,51.7,243
470580,2021-02-19,13:09:10,KOREANORTH,-2.9,-8.3,1015.1,1023.7,22.1,6.0,0.01,0.0,110000,51.7,2
400010,2021-02-19,13:09:10,SYRIA,-0.4,-5.9,1035.9,1012.7,16.4,4.4,0.00,0.0,100000,80.7,319
170960,2021-02-19,13:09:10,TURKEY,-2.8,-5.7,891.0,905.1,17.5,15.4,0.08,8.8,111000,51.6,36
477590,2021-02-19,13:09:10,JAPAN,-0.4,-6.4,1011.0,1017.9,8.4,15.0,0.29,0.0,110000,50.3,233
474040,2021-02-19,13:09:10,JAPAN,-6.4,-12.1,1014.2,1017.1,33.8,19.9,0.12,0.0,110000,52.0,31
350420,2021-02-19,13:09:10,KAZAKHSTAN,-2.4,-7.4,1027.0,1020.1,16.4,12.6,0.01,0.9,111000,83.1,173
522030,2021-02-19,13:09:10,CHINA,-0.2,-12.9,989.1,1027.6,36.0,2.1,0.00,0.0,100000,74.1,119
576220,2021-02-19,13:09:10,CHINA,-1.2,-2.0,841.6,837.5,5.8,16.0,0.05,0.0,110000,75.4,276
560670,2021-02-19,13:09:10,CHINA,-6.5,-19.1,650.5,654.7,22.8,27.8,0.00,0.0,100000,26.7,75
474110,2021-02-19,13:09:10,JAPAN,-6.5,-10.6,1011.4,1015.6,14.4,20.7,0.09,0.0,110000,63.4,157
474090,2021-02-19,13:09:10,JAPAN,-3.6,-13.7,1013.9,1014.9,25.6,1.0,0.05,8.5,111000,71.8,157
543460,2021-02-19,13:09:10,CHINA,-2.6,-11.5,1018.7,1025.2,19.8,8.5,0.02,0.0,110000,57.8,303
363970,2021-02-19,13:09:10,KAZAKHSTAN,-11.3,-15.9,1026.5,1036.7,9.9,33.2,0.00,0.0,100000,86.0,100
580400,2021-02-19,13:09:10,CHINA,-0.9,-8.0,1029.2,1025.7,15.3,15.6,0.02,0.0,110000,76.6,164
470390,2021-02-19,13:09:10,KOREANORTH,-3.6,-9.4,1042.5,1024.7,13.0,1.0,0.00,0.0,100000,52.4,71
526020,2021-02-19,13:09:10,CHINA,-3.3,-21.6,726.2,725.7,23.5,4.8,0.01,0.0,110000,62.4,32
361770,2021-02-19,13:09:10,KAZAKHSTAN,-11.2,-15.8,1023.6,1024.8,10.2,15.9,0.01,0.0,110000,51.0,219
470690,2021-02-19,13:09:10,KOREANORTH,-2.3,-8.7,1031.2,1023.8,9.8,9.5,0.22,0.0,110000,51.3,324
470700,2021-02-19,13:09:10,KOREANORTH,-1.3,-7.7,1027.0,1021.2,12.3,15.1,0.01,0.0,110000,80.9,128
537640,2021-02-19,13:09:10,CHINA,-6.3,-15.5,972.5,1028.7,19.0,3.0,0.02,0.0,110000,57.2,56
530830,2021-02-19,13:09:10,CHINA,-6.2,-10.8,962.6,1030.0,39.7,9.4,0.02,0.0,110000,52.0,80
561250,2021-02-19,13:09:10,CHINA,-1.4,-19.9,648.6,651.7,19.3,24.4,0.00,0.0,100000,51.1,74
518860,2021-02-19,13:09:10,CHINA,-3.7,-22.5,701.4,698.3,26.4,14.9,0.00,0.0,100000,93.5,162
541150,2021-02-19,13:09:10,CHINA,-7.1,-17.2,976.1,1026.3,21.6,22.5,0.01,0.0,110000,80.8,241
381411,2021-02-19,13:09:10,KAZAKHSTAN,-3.2,-3.7,1013.0,991.0,2.2,29.1,0.00,0.0,100000,68.2,268
471190,2021-02-19,13:09:10,KOREASOUTH,-2.0,-8.8,1024.5,1023.6,18.9,2.8,0.03,0.0,110000,81.0,307
471180,2021-02-19,13:09:10,KOREASOUTH,-3.4,-9.4,1013.4,1018.7,6.7,2.1,0.00,0.0,100000,58.5,83
543740,2021-02-19,13:09:10,CHINA,-9.6,-15.7,1007.6,1023.3,13.1,3.5,0.01,0.0,110000,51.7,58
476370,2021-02-19,13:09:10,JAPAN,-2.7,-9.9,957.1,1016.0,25.3,8.3,0.21,0.0,110000,51.8,175
471070,2021-02-19,13:09:10,KOREASOUTH,-0.8,-7.8,1013.6,1016.3,13.8,13.2,0.03,0.3,111000,81.0,36
471065,2021-02-19,13:09:10,KOREASOUTH,-2.1,-7.2,1017.4,1030.4,4.7,10.5,0.00,2.8,101000,50.2,345
542920,2021-02-19,13:09:10,CHINA,-8.5,-21.8,1005.8,1025.1,16.0,7.4,0.00,0.0,100000,54.9,234
527370,2021-02-19,13:09:10,CHINA,-2.3,-17.5,725.4,729.1,24.3,22.4,0.01,0.0,110000,76.5,339
475840,2021-02-19,13:09:10,JAPAN,-4.7,-9.9,1005.8,1015.0,4.1,19.1,0.10,3.7,111000,67.5,320
535130,2021-02-19,13:09:10,CHINA,-5.6,-18.6,926.0,1030.4,22.0,6.1,0.00,0.0,100000,20.5,307
475900,2021-02-19,13:09:10,JAPAN,-1.2,-6.8,1009.6,1017.5,19.6,7.8,0.10,0.9,111000,50.3,333
529960,2021-02-19,13:09:10,CHINA,-2.4,-8.3,778.1,776.4,18.5,22.5,0.03,0.0,110000,51.5,144
359530,2021-02-19,13:09:10,KAZAKHSTAN,-3.1,-5.2,1014.1,1028.2,24.6,19.9,0.00,3.7,101000,87.4,203
350670,2021-02-19,13:09:10,KAZAKHSTAN,-6.9,-9.8,1038.3,1034.2,15.9,16.1,0.00,3.0,101000,95.0,12
475880,2021-02-19,13:09:10,JAPAN,-3.5,-7.2,997.0,1015.1,16.8,11.7,0.18,0.0,110000,81.4,283
475910,2021-02-19,13:09:10,JAPAN,-1.4,-6.4,1005.2,1004.1,17.8,13.1,0.08,0.5,111000,52.7,66
474240,2021-02-19,13:09:10,JAPAN,-7.4,-12.9,1017.9,1017.0,22.2,8.4,0.00,0.0,100000,2.4,309
474250,2021-02-19,13:09:10,JAPAN,-10.4,-14.8,1000.6,1001.2,3.2,4.4,0.00,0.0,100000,97.1,301
474260,2021-02-19,13:09:10,JAPAN,-5.4,-11.4,1013.1,1015.4,27.9,24.0,0.03,1.4,111000,97.2,83
563570,2021-02-19,13:09:10,CHINA,-1.3,-16.9,644.8,645.2,31.8,15.4,0.01,0.0,110000,51.5,211
531920,2021-02-19,13:09:10,CHINA,-4.5,-11.4,918.2,1032.0,30.6,23.2,0.01,0.0,110000,51.1,185
374320,2021-02-19,13:09:10,GEORGIA,-0.3,-3.7,952.5,955.1,30.9,9.1,0.16,5.7,111000,72.9,358
593530,2021-02-19,13:09:10,TAIWAN,-1.0,-2.9,763.9,1023.1,15.1,5.5,0.00,0.0,100000,49.1,79
471320,2021-02-19,13:09:10,KOREASOUTH,-3.7,-12.4,996.5,983.4,9.7,5.7,0.00,0.0,100000,66.9,213
525330,2021-02-19,13:09:10,CHINA,-2.0,-14.5,893.6,1027.6,30.8,6.2,0.01,0.0,110000,80.3,142
525331,2021-02-19,13:09:10,CHINA,-6.5,-11.8,975.4,995.6,2.0,10.5,0.00,0.0,100000,32.0,48
509680,2021-02-19,13:09:10,CHINA,-11.7,-16.0,1017.6,1022.8,17.6,5.0,0.02,0.0,110000,50.9,230
537230,2021-02-19,13:09:10,CHINA,-6.2,-18.2,907.8,1029.1,14.7,11.0,0.02,0.0,110000,53.9,78
571930,2021-02-19,13:09:10,CHINA,-0.4,-7.3,1009.0,1025.2,4.5,7.4,0.01,0.0,110000,52.9,11
524460,2021-02-19,13:09:10,CHINA,-3.7,-16.0,937.1,1034.8,41.4,11.0,0.00,0.0,100000,77.1,1
171900,2021-02-19,13:09:10,TURKEY,-1.1,-5.1,947.5,973.4,16.8,9.3,0.13,1.7,111000,63.2,90
170500,2021-02-19,13:09:10,TURKEY,-0.1,-5.5,1014.0,1020.1,17.1,10.0,0.04,0.5,111000,93.7,66
543424,2021-02-19,13:09:10,CHINA,-3.5,-12.0,998.3,994.3,6.8,20.9,0.00,0.0,100000,44.5,358
584370,2021-02-19,13:09:10,CHINA,-3.0,-11.0,835.7,833.6,16.8,32.9,0.14,0.0,110000,76.3,50
471170,2021-02-19,13:09:10,KOREASOUTH,-1.0,-6.7,1001.7,984.2,9.2,2.8,0.07,0.0,110000,96.3,106
471270,2021-02-19,13:09:10,KOREASOUTH,-1.4,-7.3,1008.4,1015.3,8.4,10.8,0.01,0.2,111000,52.6,88
172410,2021-02-19,13:09:10,TURKEY,-3.1,-9.1,989.6,1044.4,11.9,10.8,0.00,0.0,100000,92.2,320
286790,2021-02-19,13:09:10,KAZAKHSTAN,-8.4,-11.1,1019.0,1029.6,13.5,18.2,0.01,4.7,111000,75.1,121
526740,2021-02-19,13:09:10,CHINA,-7.7,-18.7,801.2,795.7,29.0,10.6,0.00,0.0,100000,83.7,99
514635,2021-02-19,13:09:10,CHINA,-6.2,-8.3,992.3,996.8,7.3,6.0,0.00,0.0,100000,11.9,261
475200,2021-02-19,13:09:10,JAPAN,-2.0,-4.7,1005.5,1018.4,14.7,11.8,0.16,0.0,110000,69.3,191
353860,2021-02-19,13:09:10,KAZAKHSTAN,-8.2,-11.0,985.5,982.0,18.8,13.6,0.00,0.0,100000,48.0,222
471010,2021-02-19,13:09:10,KOREASOUTH,-2.2,-8.1,1019.1,1023.4,20.7,0.1,0.05,0.2,111000,76.9,85
471020,2021-02-19,13:09:10,KOREASOUTH,-0.1,-6.6,1004.7,1024.4,6.7,15.6,0.01,0.0,110000,50.9,344
554720,2021-02-19,13:09:10,CHINA,-4.2,-21.7,998.2,992.5,23.3,43.9,0.01,0.0,110000,,21
560460,2021-02-19,13:09:10,CHINA,-6.5,-16.6,671.3,672.9,22.8,4.8,0.03,0.0,110000,84.4,313
170880,2021-02-19,13:09:10,TURKEY,-6.6,-8.9,880.4,859.8,21.8,12.5,0.49,25.2,111000,50.3,4
525760,2021-02-19,13:09:10,CHINA,-6.5,-20.7,850.0,861.2,32.8,37.0,0.00,0.0,100000,73.4,269
477090,2021-02-19,13:09:10,JAPAN,-0.8,-8.4,1002.2,1005.1,8.5,8.3,0.00,0.0,100000,9.3,19
476200,2021-02-19,13:09:10,JAPAN,-3.7,-8.4,927.5,1018.3,28.3,13.2,0.14,0.0,110000,52.6,96
515420,2021-02-19,13:09:10,CHINA,-16.3,-19.2,755.0,753.0,33.3,6.0,0.00,0.0,100000,67.6,100
539750,2021-02-19,13:09:10,CHINA,-3.1,-11.8,1023.3,1028.0,7.8,12.4,0.02,0.0,110000,67.4,121
358840,2021-02-19,13:09:10,KAZAKHSTAN,-8.5,-12.8,982.0,995.2,19.1,7.1,0.00,11.0,101000,58.9,54
353450,2021-02-19,13:09:10,KAZAKHSTAN,-3.4,-6.2,1064.9,1041.6,16.8,1.1,0.00,4.9,101000,69.7,161
475810,2021-02-19,13:09:10,JAPAN,-3.2,-8.9,1013.0,1016.2,28.1,9.3,0.02,5.9,111000,90.2,298
535290,2021-02-19,13:09:10,CHINA,-3.1,-14.9,893.0,1028.6,22.5,3.7,0.01,0.0,110000,63.3,99
475740,2021-02-19,13:09:10,JAPAN,-1.3,-8.4,1007.6,1018.3,14.2,22.3,0.03,0.0,110000,54.5,319
477150,2021-02-19,13:09:10,JAPAN,-0.6,-6.7,1001.6,1001.8,8.6,4.3,0.14,0.3,111000,50.2,203
534630,2021-02-19,13:09:10,CHINA,-6.5,-15.4,930.5,1029.1,13.4,12.0,0.01,0.0,110000,53.8,172
476380,2021-02-19,13:09:10,JAPAN,-0.8,-9.8,994.2,1016.1,16.2,2.4,0.13,0.6,111000,51.3,12
539230,2021-02-19,13:09:10,CHINA,-1.4,-11.6,953.1,1026.7,27.3,12.3,0.02,0.0,110000,50.3,73
471750,2021-02-19,13:09:10,KOREASOUTH,-0.2,-3.8,966.1,1024.3,11.8,32.3,0.00,0.0,100000,8.8,111
470250,2021-02-19,13:09:10,KOREANORTH,-3.5,-8.1,1015.1,1020.2,10.0,8.8,0.09,0.1,111000,53.1,286
172500,2021-02-19,13:09:10,TURKEY,-1.7,-6.4,878.8,877.9,27.5,12.9,0.25,3.5,111000,90.6,282
377090,2021-02-19,13:09:10,ARMENIA,-2.7,-4.9,982.8,984.0,20.6,16.4,0.02,9.2,111000,51.4,87
171890,2021-02-19,13:09:10,TURKEY,-5.9,-10.7,905.1,919.9,11.3,6.3,0.02,8.2,111000,54.5,158
477670,2021-02-19,13:09:10,JAPAN,-0.6,-6.2,1018.6,1017.5,16.3,8.0,0.14,0.0,110000,61.4,146
356330,2021-02-19,13:09:10,KAZAKHSTAN,-2.5,-6.1,1027.6,1021.5,24.5,24.9,0.00,3.3,101000,63.6,242
528560,2021-02-19,13:09:10,CHINA,-3.1,-17.4,768.1,767.6,21.8,6.2,0.03,0.0,110000,56.3,257
474330,2021-02-19,13:09:10,JAPAN,-14.8,-19.3,990.2,1014.4,29.7,14.4,0.00,0.0,100000,57.4,197
443540,2021-02-19,13:09:10,MONGOLIA,-6.5,-13.4,1042.6,1029.5,55.7,23.8,0.00,0.0,100000,48.9,340
475160,2021-02-19,13:09:10,JAPAN,-3.3,-7.5,998.4,992.8,12.8,20.2,0.00,0.0,100000,81.5,218
470312,2021-02-19,13:09:10,CHINA,-1.9,-16.4,994.9,980.4,2.3,7.3,0.00,0.0,100000,46.6,118
471380,2021-02-19,13:09:10,KOREASOUTH,-0.2,-9.4,1026.3,1022.4,16.4,11.2,0.12,0.0,110000,59.1,239
564440,2021-02-19,13:09:10,CHINA,-0.5,-6.7,734.9,734.6,27.7,9.3,0.07,0.0,110000,52.0,304
527540,2021-02-19,13:09:10,CHINA,-8.5,-21.6,676.0,678.4,32.7,5.6,0.01,0.0,110000,94.5,227
289570,2021-02-19,13:09:10,KAZAKHSTAN,-4.0,-7.7,1027.6,1024.4,4.6,3.0,0.04,7.4,111000,53.1,48
443040,2021-02-19,13:09:10,MONGOLIA,-11.8,-16.4,1022.6,1032.4,46.8,6.2,0.00,1.1,101000,76.3,298
512430,2021-02-19,13:09:10,CHINA,-6.1,-9.2,1008.0,1034.0,,2.8,0.00,0.0,100000,70.2,354
360010,2021-02-19,13:09:10,KAZAKHSTAN,-11.8,-16.4,1024.6,1023.8,5.0,38.0,0.02,2.8,111000,55.3,234
544710,2021-02-19,13:09:10,CHINA,-5.5,-14.4,1024.0,1025.0,15.6,24.6,0.00,0.0,100000,31.9,314
442120,2021-02-19,13:09:10,MONGOLIA,-22.4,-24.7,912.3,1037.5,55.2,4.7,0.00,9.9,101000,73.6,213
544050,2021-02-19,13:09:10,CHINA,-4.5,-19.3,1022.6,1027.3,16.8,16.7,0.01,0.0,110000,54.3,191
442140,2021-02-19,13:09:10,MONGOLIA,-9.9,-18.4,825.1,1027.1,10.9,4.7,0.00,0.0,100000,91.5,0
547760,2021-02-19,13:09:10,CHINA,-0.6,-6.9,1021.2,1025.6,18.3,7.4,0.04,0.0,110000,64.3,340
560800,2021-02-19,13:09:10,CHINA,-6.7,-16.9,734.3,733.0,28.1,10.1,0.02,0.0,110000,50.1,79
560790,2021-02-19,13:09:10,CHINA,-5.6,-15.7,665.4,663.3,35.5,3.6,0.02,0.0,110000,50.7,329
527130,2021-02-19,13:09:10,CHINA,-5.1,-19.6,699.2,699.1,27.6,13.5,0.02,0.0,110000,63.8,63
170920,2021-02-19,13:09:10,TURKEY,-0.1,-4.0,956.8,982.6,7.0,10.3,0.24,3.5,111000,51.7,121
533910,2021-02-19,13:09:10,CHINA,-5.5,-13.9,880.8,1026.0,33.8,22.9,0.01,0.0,110000,50.5,121
470350,2021-02-19,13:09:10,KOREANORTH,-4.1,-12.3,1036.8,1024.4,19.2,11.5,0.04,0.0,110000,51.2,99
542180,2021-02-19,13:09:10,CHINA,-7.9,-20.6,992.4,1025.1,24.5,8.1,0.01,0.0,110000,51.3,113
534460,2021-02-19,13:09:10,CHINA,-5.1,-17.6,1005.5,1029.2,7.9,11.7,0.00,0.0,100000,42.3,238
442070,2021-02-19,13:09:10,MONGOLIA,-15.7,-21.6,1052.3,1043.9,55.2,3.7,0.00,0.0,100000,6.2,319
380190,2021-02-19,13:09:10,KAZAKHSTAN,-9.5,-13.3,1018.8,1035.9,38.7,1.8,0.05,8.2,111000,52.4,28
544490,2021-02-19,13:09:10,CHINA,-1.2,-18.8,1019.6,1015.9,39.7,29.7,0.05,0.0,110000,52.2,108
548080,2021-02-19,13:09:10,CHINA,-1.3,-8.7,1026.6,1026.0,2.6,8.9,0.01,0.0,110000,95.1,134
563850,2021-02-19,13:09:11,CHINA,-4.9,-8.2,747.1,745.5,7.2,1.0,0.06,0.0,110000,50.2,64
505570,2021-02-19,13:09:11,CHINA,-14.9,-20.6,1003.2,1022.7,11.1,12.9,0.01,0.0,110000,57.5,318
543860,2021-02-19,13:09:11,CHINA,-4.5,-12.0,964.5,1025.8,20.7,6.7,0.04,0.0,110000,54.3,185
363350,2021-02-19,13:09:11,KAZAKHSTAN,-6.0,-12.4,1024.3,1031.4,47.1,19.3,0.00,0.3,101000,51.8,212
529550,2021-02-19,13:09:11,CHINA,-2.5,-17.9,694.4,684.5,32.4,12.3,0.02,0.0,110000,66.5,72
350780,2021-02-19,13:09:11,KAZAKHSTAN,-6.4,-8.1,1022.0,1033.2,9.7,14.9,0.02,8.5,111000,67.4,120
364280,2021-02-19,13:09:11,KAZAKHSTAN,-14.5,-16.9,1036.9,1036.8,18.0,3.5,0.01,0.9,111000,50.5,194
470520,2021-02-19,13:09:11,KOREANORTH,-4.3,-7.5,1017.7,1023.1,,2.1,0.00,0.0,100000,24.1,99
351080,2021-02-19,13:09:11,KAZAKHSTAN,-3.9,-6.8,1019.2,1023.8,11.1,28.2,0.01,8.5,111000,79.9,313
476800,2021-02-19,13:09:11,JAPAN,-0.1,-5.1,997.7,1017.7,26.4,13.3,0.00,0.0,100000,95.3,249
374320,2021-02-19,13:09:11,GEORGIA,-0.3,-3.7,952.5,955.1,30.9,9.0,0.16,5.7,111000,72.9,357
537640,2021-02-19,13:09:11,CHINA,-6.3,-16.8,972.5,1028.7,19.0,2.9,0.02,0.0,110000,57.2,56
509530,2021-02-19,13:09:11,CHINA,-7.8,-12.3,1015.6,1022.6,12.8,15.3,0.02,0.0,110000,88.7,330
471070,2021-02-19,13:09:11,KOREASOUTH,-0.8,-7.8,1013.6,1016.3,13.8,13.3,0.03,0.3,111000,81.1,36
471065,2021-02-19,13:09:11,KOREASOUTH,-2.1,-7.2,1017.4,1030.2,4.7,10.5,0.00,2.8,101000,50.2,345
470460,2021-02-19,13:09:11,KOREANORTH,-1.4,-5.4,1019.0,1018.9,23.4,11.3,0.01,0.3,111000,53.7,234
347980,2021-02-19,13:09:11,KAZAKHSTAN,-2.0,-5.6,1021.1,1019.7,17.8,19.5,0.00,0.7,101000,50.1,269
475490,2021-02-19,13:09:11,JAPAN,-1.8,-7.4,998.3,995.9,3.7,13.7,0.00,0.0,100000,31.0,41
354160,2021-02-19,13:09:11,KAZAKHSTAN,-2.9,-6.0,1026.7,1028.9,6.4,14.6,0.05,7.8,111000,91.2,75
535020,2021-02-19,13:09:11,CHINA,-3.9,-17.6,977.4,1029.5,21.2,11.4,0.00,0.0,100000,6.2,237
474300,2021-02-19,13:09:11,JAPAN,-5.3,-9.4,1019.4,1015.4,15.0,24.8,0.08,7.1,111000,74.1,32
474180,2021-02-19,13:09:11,JAPAN,-10.6,-14.6,1010.2,1016.0,26.1,32.7,0.07,4.5,111000,69.5,234
351880,2021-02-19,13:09:11,KAZAKHSTAN,-4.9,-7.0,1027.8,1027.6,15.3,21.4,0.19,2.2,111000,50.3,248
528420,2021-02-19,13:09:11,CHINA,-10.8,-25.0,696.6,689.8,19.1,10.2,0.01,0.0,110000,77.1,120
475880,2021-02-19,13:09:11,JAPAN,-3.4,-7.2,997.0,1015.1,16.8,11.7,0.18,0.0,110000,81.4,283
544710,2021-02-19,13:09:11,CHINA,-5.7,-14.4,1024.0,1025.0,15.6,24.5,0.00,0.0,100000,31.8,315
524360,2021-02-19,13:09:11,CHINA,-2.8,-15.7,863.2,1028.5,27.3,30.7,0.01,0.0,110000,51.3,319
470050,2021-02-19,13:09:11,KOREANORTH,-4.5,-9.5,900.8,898.4,14.3,9.4,0.05,6.0,111000,88.1,267
524460,2021-02-19,13:09:11,CHINA,-3.7,-17.6,937.2,1034.8,41.3,10.9,0.00,0.0,100000,77.1,1
517110,2021-02-19,13:09:11,CHINA,-2.0,-10.2,800.8,795.2,25.5,3.3,0.03,0.0,110000,53.1,80
560040,2021-02-19,13:09:11,CHINA,-5.7,-16.6,998.9,1001.7,34.2,17.8,0.01,0.0,110000,55.4,199
470600,2021-02-19,13:09:11,KOREANORTH,-1.6,-6.9,1025.2,1024.2,12.8,12.4,0.01,0.0,110000,51.1,152
475160,2021-02-19,13:09:11,JAPAN,-3.2,-7.5,998.4,992.8,12.7,20.1,0.00,0.0,100000,81.5,218
358840,2021-02-19,13:09:11,KAZAKHSTAN,-9.7,-12.8,982.1,995.3,19.1,7.2,0.00,11.0,101000,58.9,54
477090,2021-02-19,13:09:11,JAPAN,-0.8,-8.4,1002.2,1005.1,8.6,8.3,0.00,0.0,100000,9.3,19
548430,2021-02-19,13:09:11,CHINA,-1.6,-9.9,1023.8,,21.4,17.3,0.03,0.0,110000,50.4,225
170900,2021-02-19,13:09:11,TURKEY,-1.3,-4.5,914.1,932.5,19.0,1.8,0.27,4.3,111000,65.8,146
442870,2021-02-19,13:09:11,MONGOLIA,-8.7,-15.0,809.5,1027.8,52.9,10.9,0.00,1.6,101000,76.6,96
471430,2021-02-19,13:09:11,KOREASOUTH,-1.0,-9.6,1015.5,1023.0,23.9,18.2,0.06,0.0,110000,50.0,14
470200,2021-02-19,13:09:11,KOREANORTH,-6.9,-11.2,1015.0,1029.1,0.1,1.6,0.00,0.0,100000,57.3,234
478210,2021-02-19,13:09:11,JAPAN,-3.0,-7.7,891.3,897.4,18.2,6.6,0.00,0.0,100000,34.4,118
